,name,state,year,quarter,count,amount
2745,Peer-to-peer payments,tripura,2019,3,270163,884623553.9011384
2746,Merchant payments,tripura,2019,3,68399,44802063.64430427
2747,Financial Services,tripura,2019,3,27970,582020.9903208594
2748,Others,tripura,2019,3,5646,5524358.927209696
2749,Recharge & bill payments,tripura,2019,4,373779,88001651.28693296
2750,Peer-to-peer payments,tripura,2019,4,359076,1071507585.9983547
2751,Merchant payments,tripura,2019,4,62458,51274033.720727704
2752,Financial Services,tripura,2019,4,2239,377097.66713108413
2753,Others,tripura,2019,4,4272,4239791.585043055
2754,Recharge & bill payments,tripura,2020,1,449584,114355218.03514045
2755,Peer-to-peer payments,tripura,2020,1,366218,1400694933.570157
2756,Merchant payments,tripura,2020,1,102861,68590603.6377098
2757,Financial Services,tripura,2020,1,1722,1066651.521721911
2758,Others,tripura,2020,1,4117,4071399.6237732675
2759,Recharge & bill payments,tripura,2020,2,600206,163220166.76643574
2760,Peer-to-peer payments,tripura,2020,2,346863,1501452755.6890237
2761,Merchant payments,tripura,2020,2,97816,99795973.60794038
2762,Financial Services,tripura,2020,2,2904,2247782.5219734698
2763,Others,tripura,2020,2,4731,2459205.000588993
2764,Recharge & bill payments,tripura,2020,3,627363,185201997.2796099
2765,Peer-to-peer payments,tripura,2020,3,477769,1959371082.9173033
2766,Merchant payments,tripura,2020,3,202106,190218136.2808841
2767,Financial Services,tripura,2020,3,3828,3141391.5755430083
2768,Others,tripura,2020,3,6819,3886908.1625436572
2769,Peer-to-peer payments,tripura,2020,4,650386,2683789889.83192
2770,Recharge & bill payments,tripura,2020,4,631611,192385823.43220186
2771,Merchant payments,tripura,2020,4,357567,296872485.4156503
2772,Financial Services,tripura,2020,4,4084,3666639.308697606
2773,Others,tripura,2020,4,8242,5416158.232838955
2774,Peer-to-peer payments,tripura,2021,1,643366,2821226150.5919185
2775,Recharge & bill payments,tripura,2021,1,508718,173211140.89346513
2776,Merchant payments,tripura,2021,1,350366,333743281.32103896
2777,Financial Services,tripura,2021,1,3146,2879929.222833151
2778,Others,tripura,2021,1,5827,4281067.764165951
2779,Peer-to-peer payments,tripura,2021,2,703728,2865655130.4313264
2780,Recharge & bill payments,tripura,2021,2,589839,189808502.9050523
2781,Merchant payments,tripura,2021,2,440060,404915546.5177107
2782,Financial Services,tripura,2021,2,3656,3503925.3381061675
2783,Others,tripura,2021,2,7146,4271255.844077852
2784,Peer-to-peer payments,tripura,2021,3,864329,3491901741.1594186
2785,Recharge & bill payments,tripura,2021,3,620991,215226019.57596284
2786,Merchant payments,tripura,2021,3,584079,648504775.623629
2787,Financial Services,tripura,2021,3,2886,3473153.087671739
2788,Others,tripura,2021,3,8915,5028078.734792852
2789,Peer-to-peer payments,tripura,2021,4,1060915,4368786747.103016
2790,Merchant payments,tripura,2021,4,793636,874005407.7140213
2791,Recharge & bill payments,tripura,2021,4,650251,241225282.07451886
2792,Financial Services,tripura,2021,4,3635,5073898.6076811645
2793,Others,tripura,2021,4,12256,7838128.800210228
2794,Peer-to-peer payments,tripura,2022,1,1221863,4934712034.365204
2795,Merchant payments,tripura,2022,1,992891,1037265262.6570499
2796,Recharge & bill payments,tripura,2022,1,641170,262348230.9954375
2797,Financial Services,tripura,2022,1,4351,5782533.2422681665
2798,Others,tripura,2022,1,10915,7221703.089884497
2799,Recharge & bill payments,uttar-pradesh,2018,1,7003704,1201827543.8816488
2800,Peer-to-peer payments,uttar-pradesh,2018,1,4123625,11786969148.760597
2801,Merchant payments,uttar-pradesh,2018,1,442436,428301434.2754866
2802,Financial Services,uttar-pradesh,2018,1,397328,75150444.99108115
2803,Others,uttar-pradesh,2018,1,570712,447722351.3138524
2804,Recharge & bill payments,uttar-pradesh,2018,2,9232131,2044535461.482608
2805,Peer-to-peer payments,uttar-pradesh,2018,2,6484369,22197440015.945545
2806,Merchant payments,uttar-pradesh,2018,2,909545,799920463.267408
2807,Financial Services,uttar-pradesh,2018,2,563213,105536911.84026654
2808,Others,uttar-pradesh,2018,2,521685,572768843.1641636
2809,Peer-to-peer payments,uttar-pradesh,2018,3,13828768,32944051606.98276
2810,Recharge & bill payments,uttar-pradesh,2018,3,9140873,2485029062.8899517
2811,Merchant payments,uttar-pradesh,2018,3,2397448,1012726185.1169598
2812,Financial Services,uttar-pradesh,2018,3,603303,76605144.65776658
2813,Others,uttar-pradesh,2018,3,544964,493702369.5936288
2814,Peer-to-peer payments,uttar-pradesh,2018,4,15804910,48836291123.914734
2815,Recharge & bill payments,uttar-pradesh,2018,4,11976808,3040717446.728788
2816,Merchant payments,uttar-pradesh,2018,4,6953857,2480267671.259793
2817,Financial Services,uttar-pradesh,2018,4,517619,76250539.85851902
2818,Others,uttar-pradesh,2018,4,847573,663216794.1554663
2819,Peer-to-peer payments,uttar-pradesh,2019,1,32062452,68506766330.45149
2820,Recharge & bill payments,uttar-pradesh,2019,1,15400713,4231102032.9564486
2821,Merchant payments,uttar-pradesh,2019,1,8558766,3105904146.2085333
2822,Financial Services,uttar-pradesh,2019,1,389733,43341558.48535549
2823,Others,uttar-pradesh,2019,1,912840,637066065.9078369
2824,Peer-to-peer payments,uttar-pradesh,2019,2,27105049,87581482658.94861
2825,Recharge & bill payments,uttar-pradesh,2019,2,17551537,5627886175.9093685
2826,Merchant payments,uttar-pradesh,2019,2,12733089,4894223107.452321
2827,Financial Services,uttar-pradesh,2019,2,264091,38169259.945291094
2828,Others,uttar-pradesh,2019,2,1229734,775758168.4201038
2829,Peer-to-peer payments,uttar-pradesh,2019,3,26990786,95134023863.97964
2830,Recharge & bill payments,uttar-pradesh,2019,3,20359672,8000160942.595396
2831,Merchant payments,uttar-pradesh,2019,3,19625935,7399443975.24218
2832,Financial Services,uttar-pradesh,2019,3,258548,51363215.14597865
2833,Others,uttar-pradesh,2019,3,1389018,683145478.0865316
2834,Peer-to-peer payments,uttar-pradesh,2019,4,40540310,126564888408.1326
2835,Recharge & bill payments,uttar-pradesh,2019,4,24299776,9082140369.774977
2836,Merchant payments,uttar-pradesh,2019,4,20582052,9412924984.9687
2837,Financial Services,uttar-pradesh,2019,4,242936,45686806.83093811
2838,Others,uttar-pradesh,2019,4,1239931,433285937.588854
2839,Peer-to-peer payments,uttar-pradesh,2020,1,39581157,147734706846.56177
2840,Recharge & bill payments,uttar-pradesh,2020,1,29777603,11168417430.652225
2841,Merchant payments,uttar-pradesh,2020,1,26741638,13072371616.871723
2842,Financial Services,uttar-pradesh,2020,1,139990,64365117.409359045
2843,Others,uttar-pradesh,2020,1,998744,376573949.20359
2844,Recharge & bill payments,uttar-pradesh,2020,2,42229417,14668026056.368128
2845,Peer-to-peer payments,uttar-pradesh,2020,2,39434202,150079524408.8693
2846,Merchant payments,uttar-pradesh,2020,2,18625913,13655151082.574724
2847,Financial Services,uttar-pradesh,2020,2,150360,131930242.90371712
2848,Others,uttar-pradesh,2020,2,412073,209384339.5723213
2849,Peer-to-peer payments,uttar-pradesh,2020,3,54449911,207530912756.73047
2850,Recharge & bill payments,uttar-pradesh,2020,3,37465163,16437365640.853413
2851,Merchant payments,uttar-pradesh,2020,3,34697942,24224433240.836243
2852,Financial Services,uttar-pradesh,2020,3,206210,194129227.54374278
2853,Others,uttar-pradesh,2020,3,586033,303114557.0989778
2854,Peer-to-peer payments,uttar-pradesh,2020,4,75433782,294401153346.76337
2855,Merchant payments,uttar-pradesh,2020,4,61922138,44438824680.670944
2856,Recharge & bill payments,uttar-pradesh,2020,4,39570153,17793973968.761925
2857,Financial Services,uttar-pradesh,2020,4,246868,255803306.13741985
2858,Others,uttar-pradesh,2020,4,994576,539071475.9342327
2859,Peer-to-peer payments,uttar-pradesh,2021,1,85539321,321609613378.6789
2860,Merchant payments,uttar-pradesh,2021,1,78873969,55362244381.43686
2861,Recharge & bill payments,uttar-pradesh,2021,1,38981894,18563189222.328217
2862,Financial Services,uttar-pradesh,2021,1,250656,266104783.7449573
2863,Others,uttar-pradesh,2021,1,853707,486435811.3771204
2864,Peer-to-peer payments,uttar-pradesh,2021,2,102927942,388761820128.4563
2865,Merchant payments,uttar-pradesh,2021,2,84860582,70351401159.78787
2866,Recharge & bill payments,uttar-pradesh,2021,2,53030710,22266927128.75408
2867,Financial Services,uttar-pradesh,2021,2,270944,266853066.82962543
2868,Others,uttar-pradesh,2021,2,858953,525487682.5584012
2869,Peer-to-peer payments,uttar-pradesh,2021,3,127945827,440726915882.17084
2870,Merchant payments,uttar-pradesh,2021,3,126699830,91089049637.02377
2871,Recharge & bill payments,uttar-pradesh,2021,3,50414232,24348150109.635994
2872,Financial Services,uttar-pradesh,2021,3,253418,292009129.0296748
2873,Others,uttar-pradesh,2021,3,1230077,624716522.0745409
2874,Merchant payments,uttar-pradesh,2021,4,183966052,142889329646.05463
2875,Peer-to-peer payments,uttar-pradesh,2021,4,167503176,600973581946.6772
2876,Recharge & bill payments,uttar-pradesh,2021,4,52863531,28812549097.65689
2877,Financial Services,uttar-pradesh,2021,4,353219,386356976.48969895
2878,Others,uttar-pradesh,2021,4,1471954,829152405.3448995
2879,Merchant payments,uttar-pradesh,2022,1,221556930,165543931419.27045
2880,Peer-to-peer payments,uttar-pradesh,2022,1,195592648,684758883172.6667
2881,Recharge & bill payments,uttar-pradesh,2022,1,54873261,31683813998.386055
2882,Financial Services,uttar-pradesh,2022,1,358499,386218170.5981607
2883,Others,uttar-pradesh,2022,1,1571908,750327356.10464
2884,Recharge & bill payments,uttarakhand,2018,1,730428,124377517.3349145
2885,Peer-to-peer payments,uttarakhand,2018,1,399545,1296603346.334598
2886,Merchant payments,uttarakhand,2018,1,35382,39372913.10424411
2887,Financial Services,uttarakhand,2018,1,27761,5637758.5563494945
2888,Others,uttarakhand,2018,1,53569,42553823.19378027
2889,Recharge & bill payments,uttarakhand,2018,2,946332,193802092.8234874
2890,Peer-to-peer payments,uttarakhand,2018,2,620490,2358941864.7682114
2891,Merchant payments,uttarakhand,2018,2,60494,66946005.75890133
2892,Financial Services,uttarakhand,2018,2,29919,7913276.778501136
2893,Others,uttarakhand,2018,2,46887,52152138.42194019
2894,Peer-to-peer payments,uttarakhand,2018,3,1049725,3356030294.930648
2895,Recharge & bill payments,uttarakhand,2018,3,1004356,239244556.76646537
2896,Merchant payments,uttarakhand,2018,3,112342,84447374.86583523
2897,Financial Services,uttarakhand,2018,3,22792,4334709.909645849
2898,Others,uttarakhand,2018,3,39917,42516103.38590273
2899,Peer-to-peer payments,uttarakhand,2018,4,1556731,5072621132.343549
2900,Recharge & bill payments,uttarakhand,2018,4,1252124,292877734.33795583
2901,Merchant payments,uttarakhand,2018,4,289733,228453045.85460952
2902,Financial Services,uttarakhand,2018,4,29916,6035161.098892693
2903,Others,uttarakhand,2018,4,50257,54285064.328889735
2904,Peer-to-peer payments,uttarakhand,2019,1,3499130,6512361464.496071
2905,Recharge & bill payments,uttarakhand,2019,1,1590269,394631055.6931843
2906,Merchant payments,uttarakhand,2019,1,372290,226281078.7699414
2907,Financial Services,uttarakhand,2019,1,28784,3951610.30495379
2908,Others,uttarakhand,2019,1,55528,46303966.00979781
2909,Peer-to-peer payments,uttarakhand,2019,2,2383662,7752954670.580209
2910,Recharge & bill payments,uttarakhand,2019,2,1616176,454962951.9136597
2911,Merchant payments,uttarakhand,2019,2,721858,323876953.4104364
2912,Financial Services,uttarakhand,2019,2,21852,2550386.4774141517
2913,Others,uttarakhand,2019,2,69727,54187888.53677146
2914,Peer-to-peer payments,uttarakhand,2019,3,2313544,8512622076.436331
2915,Recharge & bill payments,uttarakhand,2019,3,2201606,683772296.9748493
2916,Merchant payments,uttarakhand,2019,3,1121052,480794827.1193007
2917,Financial Services,uttarakhand,2019,3,12119,4570326.192004257
2918,Others,uttarakhand,2019,3,62155,47272543.294839665
2919,Peer-to-peer payments,uttarakhand,2019,4,3210116,11020339546.604958
2920,Recharge & bill payments,uttarakhand,2019,4,2547173,817728111.4576316
2921,Merchant payments,uttarakhand,2019,4,1542944,701746516.8731368
2922,Financial Services,uttarakhand,2019,4,11585,3555524.3767221333
2923,Others,uttarakhand,2019,4,50298,30336605.83833359
2924,Peer-to-peer payments,uttarakhand,2020,1,3792776,13999676596.865887
2925,Recharge & bill payments,uttarakhand,2020,1,2990764,1028598924.445406
2926,Merchant payments,uttarakhand,2020,1,2289657,1094245197.2356641
2927,Financial Services,uttarakhand,2020,1,10246,8180881.808693047
2928,Others,uttarakhand,2020,1,48341,27378658.631921414
2929,Recharge & bill payments,uttarakhand,2020,2,3755695,1303523584.942265
2930,Peer-to-peer payments,uttarakhand,2020,2,3656029,13572964169.690296
2931,Merchant payments,uttarakhand,2020,2,1587042,1181497493.0283294
2932,Financial Services,uttarakhand,2020,2,15023,17612288.05771955
2933,Others,uttarakhand,2020,2,33981,18590166.382408556
2934,Peer-to-peer payments,uttarakhand,2020,3,4836512,18377468807.44993
2935,Recharge & bill payments,uttarakhand,2020,3,3751993,1509373287.697055
2936,Merchant payments,uttarakhand,2020,3,3164623,2166776519.8536706
2937,Financial Services,uttarakhand,2020,3,20455,26449980.584111303
2938,Others,uttarakhand,2020,3,45352,23442372.42176825
2939,Peer-to-peer payments,uttarakhand,2020,4,6748183,25748737002.1362
2940,Merchant payments,uttarakhand,2020,4,6629201,4274032856.6465273
2941,Recharge & bill payments,uttarakhand,2020,4,4140391,1697819950.5564795
2942,Financial Services,uttarakhand,2020,4,27120,29791064.761797357
2943,Others,uttarakhand,2020,4,68376,42358455.00938001
2944,Merchant payments,uttarakhand,2021,1,8393767,5283142247.065777
2945,Peer-to-peer payments,uttarakhand,2021,1,7981710,29202365442.63442
2946,Recharge & bill payments,uttarakhand,2021,1,4146569,1727960484.030287
2947,Financial Services,uttarakhand,2021,1,30208,38400863.99560504
2948,Others,uttarakhand,2021,1,56148,36320362.17233381
2949,Peer-to-peer payments,uttarakhand,2021,2,9374939,32674145244.390625
2950,Merchant payments,uttarakhand,2021,2,9134389,6257528832.057196
2951,Recharge & bill payments,uttarakhand,2021,2,5388285,1979824048.8157122
2952,Financial Services,uttarakhand,2021,2,31497,35404991.874676295
2953,Others,uttarakhand,2021,2,71322,43914757.70001851
2954,Merchant payments,uttarakhand,2021,3,13673085,9001414756.070686
2955,Peer-to-peer payments,uttarakhand,2021,3,11867174,39256650720.01872
2956,Recharge & bill payments,uttarakhand,2021,3,5388011,2182554095.263321
2957,Financial Services,uttarakhand,2021,3,27839,38013969.98341857
2958,Others,uttarakhand,2021,3,86175,48863242.2282843
2959,Merchant payments,uttarakhand,2021,4,19850878,13515464697.761791
2960,Peer-to-peer payments,uttarakhand,2021,4,14819203,49969580473.07786
2961,Recharge & bill payments,uttarakhand,2021,4,5536262,2540546090.023079
2962,Financial Services,uttarakhand,2021,4,38764,51212042.381750934
2963,Others,uttarakhand,2021,4,116173,71304856.17664191
2964,Merchant payments,uttarakhand,2022,1,22595602,14585438346.473846
2965,Peer-to-peer payments,uttarakhand,2022,1,16201632,53535521438.95823
2966,Recharge & bill payments,uttarakhand,2022,1,5617605,2745987927.683198
2967,Financial Services,uttarakhand,2022,1,39033,49695999.71828518
2968,Others,uttarakhand,2022,1,106900,62138787.2410843
2969,Recharge & bill payments,west-bengal,2018,1,5773831,964309485.9592385
2970,Peer-to-peer payments,west-bengal,2018,1,4383075,8874266825.985771
2971,Financial Services,west-bengal,2018,1,665171,119502271.66944443
2972,Merchant payments,west-bengal,2018,1,443378,366788699.65713125
2973,Others,west-bengal,2018,1,444770,301111268.86863834
2974,Peer-to-peer payments,west-bengal,2018,2,8284944,15889890046.862814
2975,Recharge & bill payments,west-bengal,2018,2,7360522,1563841173.839662
2976,Financial Services,west-bengal,2018,2,1121570,160809685.93886387
2977,Merchant payments,west-bengal,2018,2,937608,715914360.819237
2978,Others,west-bengal,2018,2,377802,298728202.7433254
2979,Peer-to-peer payments,west-bengal,2018,3,41882429,38439798815.23789
2980,Recharge & bill payments,west-bengal,2018,3,7596315,1992473341.2750623
2981,Merchant payments,west-bengal,2018,3,2252265,979603555.1397107
2982,Financial Services,west-bengal,2018,3,1619524,185187032.8965006
2983,Others,west-bengal,2018,3,354883,246871438.6293067
2984,Peer-to-peer payments,west-bengal,2018,4,17154995,35303180047.06148
2985,Recharge & bill payments,west-bengal,2018,4,9425082,2467741143.2258015
2986,Merchant payments,west-bengal,2018,4,8633569,2294203496.6575317
2987,Financial Services,west-bengal,2018,4,734796,93755616.52283625
2988,Others,west-bengal,2018,4,565106,330738908.23670936
2989,Peer-to-peer payments,west-bengal,2019,1,27374206,44170923881.744286
2990,Recharge & bill payments,west-bengal,2019,1,11659948,3021107711.9021683
2991,Merchant payments,west-bengal,2019,1,7636726,2645438308.338478
2992,Financial Services,west-bengal,2019,1,525650,47986448.46936697
2993,Others,west-bengal,2019,1,429858,279216273.42549
2994,Peer-to-peer payments,west-bengal,2019,2,20285958,48394974398.37831
